order_week,pickup_cluster,cluster_orders,cluster_net_customers,income_segment,ps_tag_link,ps_tag_auto,segment_level_orders,segment_level_orders%,segment_level_customers,segment_level_customers%
13/03/23,Gandhi Bhavan,1596,1401,UNKNOWN,PS,UNKNOWN,9,0.56,9,0.64
13/03/23,Gandhi Bhavan,1596,1401,UNKNOWN,UNKNOWN,NPS,8,0.5,8,0.57
13/03/23,Gandhi Bhavan,1596,1401,UNKNOWN,UNKNOWN,PS,4,0.25,3,0.21
13/03/23,Gandhi Bhavan,1596,1401,UNKNOWN,UNKNOWN,UNKNOWN,61,3.82,55,3.93
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,NPS,NPS,71,4.6,61,5.26
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,NPS,PS,68,4.41,45,3.88
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,NPS,UNKNOWN,39,2.53,27,2.33
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,PS,NPS,48,3.11,36,3.11
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,PS,PS,20,1.3,12,1.04
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,PS,UNKNOWN,25,1.62,22,1.9
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,UNKNOWN,NPS,51,3.31,38,3.28
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,UNKNOWN,PS,32,2.07,26,2.24
13/03/23,Dayanand Nagar Railway Station,1543,1159,HIGH_INCOME,UNKNOWN,UNKNOWN,199,12.9,170,14.67
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,NPS,NPS,182,11.8,103,8.89
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,NPS,PS,94,6.09,60,5.18
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,NPS,UNKNOWN,86,5.57,63,5.44
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,PS,NPS,87,5.64,60,5.18
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,PS,PS,87,5.64,61,5.26
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,PS,UNKNOWN,61,3.95,41,3.54
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,UNKNOWN,NPS,80,5.18,69,5.95
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,UNKNOWN,PS,51,3.31,43,3.71
13/03/23,Dayanand Nagar Railway Station,1543,1159,LOW_INCOME,UNKNOWN,UNKNOWN,129,8.36,119,10.27
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,NPS,NPS,28,1.81,17,1.47
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,NPS,PS,10,0.65,9,0.78
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,NPS,UNKNOWN,4,0.26,2,0.17
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,PS,NPS,13,0.84,11,0.95
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,PS,PS,15,0.97,11,0.95
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,PS,UNKNOWN,8,0.52,5,0.43
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,UNKNOWN,NPS,10,0.65,9,0.78
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,UNKNOWN,PS,6,0.39,6,0.52
13/03/23,Dayanand Nagar Railway Station,1543,1159,UNKNOWN,UNKNOWN,UNKNOWN,39,2.53,33,2.85
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,NPS,NPS,112,7.39,59,5.44
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,NPS,PS,58,3.83,44,4.06
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,NPS,UNKNOWN,56,3.69,38,3.51
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,PS,NPS,62,4.09,41,3.78
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,PS,PS,23,1.52,17,1.57
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,PS,UNKNOWN,37,2.44,26,2.4
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,UNKNOWN,NPS,41,2.7,34,3.14
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,UNKNOWN,PS,29,1.91,26,2.4
13/03/23,Malkajgiri,1516,1084,HIGH_INCOME,UNKNOWN,UNKNOWN,180,11.87,136,12.55
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,NPS,NPS,170,11.21,102,9.41
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,NPS,PS,93,6.13,65,6
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,NPS,UNKNOWN,108,7.12,70,6.46
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,PS,NPS,72,4.75,44,4.06
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,PS,PS,55,3.63,37,3.41
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,PS,UNKNOWN,68,4.49,42,3.87
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,UNKNOWN,NPS,60,3.96,50,4.61
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,UNKNOWN,PS,37,2.44,31,2.86
13/03/23,Malkajgiri,1516,1084,LOW_INCOME,UNKNOWN,UNKNOWN,127,8.38,115,10.61
13/03/23,Malkajgiri,1516,1084,UNKNOWN,NPS,NPS,21,1.39,18,1.66
13/03/23,Malkajgiri,1516,1084,UNKNOWN,NPS,PS,7,0.46,7,0.65
13/03/23,Malkajgiri,1516,1084,UNKNOWN,NPS,UNKNOWN,6,0.4,6,0.55
13/03/23,Malkajgiri,1516,1084,UNKNOWN,PS,NPS,13,0.86,9,0.83
13/03/23,Malkajgiri,1516,1084,UNKNOWN,PS,PS,7,0.46,6,0.55
13/03/23,Malkajgiri,1516,1084,UNKNOWN,PS,UNKNOWN,10,0.66,8,0.74
13/03/23,Malkajgiri,1516,1084,UNKNOWN,UNKNOWN,NPS,9,0.59,9,0.83
13/03/23,Malkajgiri,1516,1084,UNKNOWN,UNKNOWN,PS,6,0.4,5,0.46
13/03/23,Malkajgiri,1516,1084,UNKNOWN,UNKNOWN,UNKNOWN,49,3.23,39,3.6
13/03/23,Neknampur,1506,1099,HIGH_INCOME,NPS,NPS,110,7.3,69,6.28
13/03/23,Neknampur,1506,1099,HIGH_INCOME,NPS,PS,67,4.45,44,4
13/03/23,Neknampur,1506,1099,HIGH_INCOME,NPS,UNKNOWN,43,2.86,33,3
13/03/23,Neknampur,1506,1099,HIGH_INCOME,PS,NPS,51,3.39,38,3.46
13/03/23,Neknampur,1506,1099,HIGH_INCOME,PS,PS,31,2.06,22,2
13/03/23,Neknampur,1506,1099,HIGH_INCOME,PS,UNKNOWN,31,2.06,25,2.27
13/03/23,Neknampur,1506,1099,HIGH_INCOME,UNKNOWN,NPS,34,2.26,30,2.73
13/03/23,Neknampur,1506,1099,HIGH_INCOME,UNKNOWN,PS,18,1.2,16,1.46
13/03/23,Neknampur,1506,1099,HIGH_INCOME,UNKNOWN,UNKNOWN,298,19.79,226,20.56
13/03/23,Neknampur,1506,1099,LOW_INCOME,NPS,NPS,152,10.09,97,8.83
13/03/23,Neknampur,1506,1099,LOW_INCOME,NPS,PS,116,7.7,73,6.64
13/03/23,Neknampur,1506,1099,LOW_INCOME,NPS,UNKNOWN,87,5.78,62,5.64
13/03/23,Neknampur,1506,1099,LOW_INCOME,PS,NPS,65,4.32,48,4.37
13/03/23,Neknampur,1506,1099,LOW_INCOME,PS,PS,60,3.98,39,3.55
13/03/23,Neknampur,1506,1099,LOW_INCOME,PS,UNKNOWN,59,3.92,36,3.28
13/03/23,Neknampur,1506,1099,LOW_INCOME,UNKNOWN,NPS,24,1.59,20,1.82
13/03/23,Neknampur,1506,1099,LOW_INCOME,UNKNOWN,PS,35,2.32,32,2.91
13/03/23,Neknampur,1506,1099,LOW_INCOME,UNKNOWN,UNKNOWN,75,4.98,74,6.73
13/03/23,Neknampur,1506,1099,UNKNOWN,NPS,NPS,32,2.12,21,1.91
13/03/23,Neknampur,1506,1099,UNKNOWN,NPS,PS,10,0.66,9,0.82
13/03/23,Neknampur,1506,1099,UNKNOWN,NPS,UNKNOWN,14,0.93,11,1
13/03/23,Neknampur,1506,1099,UNKNOWN,PS,NPS,8,0.53,7,0.64
13/03/23,Neknampur,1506,1099,UNKNOWN,PS,PS,12,0.8,9,0.82
13/03/23,Neknampur,1506,1099,UNKNOWN,PS,UNKNOWN,22,1.46,15,1.36
13/03/23,Neknampur,1506,1099,UNKNOWN,UNKNOWN,NPS,4,0.27,4,0.36
13/03/23,Neknampur,1506,1099,UNKNOWN,UNKNOWN,PS,3,0.2,3,0.27
13/03/23,Neknampur,1506,1099,UNKNOWN,UNKNOWN,UNKNOWN,45,2.99,36,3.28
13/03/23,Medchal,1428,1250,HIGH_INCOME,NPS,NPS,59,4.13,48,3.84
13/03/23,Medchal,1428,1250,HIGH_INCOME,NPS,PS,28,1.96,26,2.08
13/03/23,Medchal,1428,1250,HIGH_INCOME,NPS,UNKNOWN,39,2.73,31,2.48
13/03/23,Medchal,1428,1250,HIGH_INCOME,PS,NPS,38,2.66,35,2.8
13/03/23,Medchal,1428,1250,HIGH_INCOME,PS,PS,22,1.54,20,1.6
13/03/23,Medchal,1428,1250,HIGH_INCOME,PS,UNKNOWN,35,2.45,28,2.24
13/03/23,Medchal,1428,1250,HIGH_INCOME,UNKNOWN,NPS,53,3.71,48,3.84
13/03/23,Medchal,1428,1250,HIGH_INCOME,UNKNOWN,PS,32,2.24,30,2.4
13/03/23,Medchal,1428,1250,HIGH_INCOME,UNKNOWN,UNKNOWN,265,18.56,234,18.72
13/03/23,Medchal,1428,1250,LOW_INCOME,NPS,NPS,97,6.79,83,6.64
13/03/23,Medchal,1428,1250,LOW_INCOME,NPS,PS,61,4.27,45,3.6
13/03/23,Medchal,1428,1250,LOW_INCOME,NPS,UNKNOWN,75,5.25,64,5.12
13/03/23,Medchal,1428,1250,LOW_INCOME,PS,NPS,67,4.69,54,4.32
13/03/23,Medchal,1428,1250,LOW_INCOME,PS,PS,39,2.73,32,2.56
13/03/23,Medchal,1428,1250,LOW_INCOME,PS,UNKNOWN,64,4.48,56,4.48
13/03/23,Medchal,1428,1250,LOW_INCOME,UNKNOWN,NPS,69,4.83,65,5.2
13/03/23,Medchal,1428,1250,LOW_INCOME,UNKNOWN,PS,48,3.36,44,3.52
13/03/23,Medchal,1428,1250,LOW_INCOME,UNKNOWN,UNKNOWN,168,11.76,164,13.12
13/03/23,Medchal,1428,1250,UNKNOWN,NPS,NPS,19,1.33,12,0.96
13/03/23,Medchal,1428,1250,UNKNOWN,NPS,PS,14,0.98,10,0.8
13/03/23,Medchal,1428,1250,UNKNOWN,NPS,UNKNOWN,11,0.77,10,0.8
13/03/23,Medchal,1428,1250,UNKNOWN,PS,NPS,7,0.49,5,0.4
13/03/23,Medchal,1428,1250,UNKNOWN,PS,PS,10,0.7,7,0.56
13/03/23,Medchal,1428,1250,UNKNOWN,PS,UNKNOWN,3,0.21,3,0.24
13/03/23,Medchal,1428,1250,UNKNOWN,UNKNOWN,NPS,9,0.63,8,0.64
13/03/23,Medchal,1428,1250,UNKNOWN,UNKNOWN,PS,9,0.63,6,0.48
13/03/23,Medchal,1428,1250,UNKNOWN,UNKNOWN,UNKNOWN,87,6.09,82,6.56
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,NPS,NPS,77,5.5,56,5.21
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,NPS,PS,49,3.5,37,3.44
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,NPS,UNKNOWN,65,4.64,40,3.72
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,PS,NPS,46,3.28,31,2.88
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,PS,PS,26,1.86,17,1.58
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,PS,UNKNOWN,33,2.36,25,2.33
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,UNKNOWN,NPS,42,3,37,3.44
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,UNKNOWN,PS,27,1.93,26,2.42
13/03/23,Yakutpura Railway Station,1401,1075,HIGH_INCOME,UNKNOWN,UNKNOWN,132,9.42,115,10.7
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,NPS,NPS,122,8.71,94,8.74
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,NPS,PS,90,6.42,65,6.05
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,NPS,UNKNOWN,98,7,68,6.33
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,PS,NPS,75,5.35,56,5.21
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,PS,PS,63,4.5,42,3.91
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,PS,UNKNOWN,87,6.21,49,4.56
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,UNKNOWN,NPS,96,6.85,89,8.28
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,UNKNOWN,PS,60,4.28,49,4.56
13/03/23,Yakutpura Railway Station,1401,1075,LOW_INCOME,UNKNOWN,UNKNOWN,87,6.21,81,7.53
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,NPS,NPS,26,1.86,18,1.67
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,NPS,PS,15,1.07,10,0.93
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,NPS,UNKNOWN,17,1.21,9,0.84
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,PS,NPS,11,0.79,8,0.74
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,PS,PS,3,0.21,3,0.28
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,PS,UNKNOWN,3,0.21,3,0.28
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,UNKNOWN,NPS,12,0.86,10,0.93
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,UNKNOWN,PS,7,0.5,6,0.56
13/03/23,Yakutpura Railway Station,1401,1075,UNKNOWN,UNKNOWN,UNKNOWN,32,2.28,31,2.88
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,NPS,NPS,66,4.77,52,5.06
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,NPS,PS,57,4.12,42,4.09
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,NPS,UNKNOWN,47,3.39,35,3.41
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,PS,NPS,49,3.54,32,3.12
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,PS,PS,24,1.73,17,1.66
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,PS,UNKNOWN,31,2.24,24,2.34
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,UNKNOWN,NPS,43,3.1,33,3.21
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,UNKNOWN,PS,25,1.81,20,1.95
13/03/23,Kamatipura,1385,1027,HIGH_INCOME,UNKNOWN,UNKNOWN,162,11.7,137,13.34
13/03/23,Kamatipura,1385,1027,LOW_INCOME,NPS,NPS,159,11.48,101,9.83
13/03/23,Kamatipura,1385,1027,LOW_INCOME,NPS,PS,93,6.71,62,6.04
13/03/23,Kamatipura,1385,1027,LOW_INCOME,NPS,UNKNOWN,103,7.44,74,7.21
13/03/23,Kamatipura,1385,1027,LOW_INCOME,PS,NPS,92,6.64,62,6.04
13/03/23,Kamatipura,1385,1027,LOW_INCOME,PS,PS,53,3.83,35,3.41
13/03/23,Kamatipura,1385,1027,LOW_INCOME,PS,UNKNOWN,56,4.04,37,3.6
13/03/23,Kamatipura,1385,1027,LOW_INCOME,UNKNOWN,NPS,62,4.48,51,4.97
13/03/23,Kamatipura,1385,1027,LOW_INCOME,UNKNOWN,PS,54,3.9,45,4.38
13/03/23,Kamatipura,1385,1027,LOW_INCOME,UNKNOWN,UNKNOWN,75,5.42,75,7.3
13/03/23,Kamatipura,1385,1027,UNKNOWN,NPS,NPS,28,2.02,17,1.66
13/03/23,Kamatipura,1385,1027,UNKNOWN,NPS,PS,15,1.08,14,1.36
13/03/23,Kamatipura,1385,1027,UNKNOWN,NPS,UNKNOWN,14,1.01,8,0.78
13/03/23,Kamatipura,1385,1027,UNKNOWN,PS,NPS,13,0.94,7,0.68
13/03/23,Kamatipura,1385,1027,UNKNOWN,PS,PS,11,0.79,5,0.49
13/03/23,Kamatipura,1385,1027,UNKNOWN,PS,UNKNOWN,12,0.87,7,0.68
13/03/23,Kamatipura,1385,1027,UNKNOWN,UNKNOWN,NPS,7,0.51,7,0.68
13/03/23,Kamatipura,1385,1027,UNKNOWN,UNKNOWN,PS,11,0.79,9,0.88
13/03/23,Kamatipura,1385,1027,UNKNOWN,UNKNOWN,UNKNOWN,23,1.66,19,1.85
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,NPS,NPS,78,5.67,59,5.55
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,NPS,PS,35,2.54,25,2.35
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,NPS,UNKNOWN,48,3.49,31,2.91
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,PS,NPS,40,2.91,24,2.26
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,PS,PS,29,2.11,22,2.07
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,PS,UNKNOWN,50,3.63,35,3.29
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,UNKNOWN,NPS,53,3.85,42,3.95
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,UNKNOWN,PS,29,2.11,24,2.26
13/03/23,Gajularamaram,1376,1064,HIGH_INCOME,UNKNOWN,UNKNOWN,199,14.46,173,16.26
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,NPS,NPS,110,7.99,78,7.33
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,NPS,PS,74,5.38,50,4.7
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,NPS,UNKNOWN,86,6.25,66,6.2
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,PS,NPS,53,3.85,37,3.48
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,PS,PS,51,3.71,34,3.2
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,PS,UNKNOWN,75,5.45,59,5.55
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,UNKNOWN,NPS,75,5.45,62,5.83
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,UNKNOWN,PS,41,2.98,35,3.29
13/03/23,Gajularamaram,1376,1064,LOW_INCOME,UNKNOWN,UNKNOWN,98,7.12,96,9.02
13/03/23,Gajularamaram,1376,1064,UNKNOWN,NPS,NPS,24,1.74,12,1.13
13/03/23,Gajularamaram,1376,1064,UNKNOWN,NPS,PS,11,0.8,11,1.03
13/03/23,Gajularamaram,1376,1064,UNKNOWN,NPS,UNKNOWN,12,0.87,8,0.75
13/03/23,Gajularamaram,1376,1064,UNKNOWN,PS,NPS,17,1.24,10,0.94
13/03/23,Gajularamaram,1376,1064,UNKNOWN,PS,PS,10,0.73,6,0.56
13/03/23,Gajularamaram,1376,1064,UNKNOWN,PS,UNKNOWN,3,0.22,3,0.28
13/03/23,Gajularamaram,1376,1064,UNKNOWN,UNKNOWN,NPS,14,1.02,14,1.32
13/03/23,Gajularamaram,1376,1064,UNKNOWN,UNKNOWN,PS,4,0.29,4,0.38
13/03/23,Gajularamaram,1376,1064,UNKNOWN,UNKNOWN,UNKNOWN,57,4.14,44,4.14
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,NPS,NPS,125,9.56,62,7.96
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,NPS,PS,84,6.42,40,5.13
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,NPS,UNKNOWN,49,3.75,30,3.85
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,PS,NPS,62,4.74,40,5.13
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,PS,PS,31,2.37,16,2.05
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,PS,UNKNOWN,44,3.36,28,3.59
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,UNKNOWN,NPS,30,2.29,17,2.18
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,UNKNOWN,PS,7,0.54,6,0.77
13/03/23,ISB Nanakramguda,1308,779,HIGH_INCOME,UNKNOWN,UNKNOWN,236,18.04,150,19.26
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,NPS,NPS,105,8.03,50,6.42
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,NPS,PS,66,5.05,37,4.75
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,NPS,UNKNOWN,91,6.96,44,5.65
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,PS,NPS,56,4.28,32,4.11
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,PS,PS,44,3.36,26,3.34
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,PS,UNKNOWN,54,4.13,37,4.75
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,UNKNOWN,NPS,21,1.61,14,1.8
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,UNKNOWN,PS,19,1.45,16,2.05
13/03/23,ISB Nanakramguda,1308,779,LOW_INCOME,UNKNOWN,UNKNOWN,30,2.29,30,3.85
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,NPS,NPS,29,2.22,13,1.67
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,NPS,PS,17,1.3,9,1.16
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,NPS,UNKNOWN,17,1.3,12,1.54
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,PS,NPS,9,0.69,6,0.77
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,PS,PS,15,1.15,10,1.28
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,PS,UNKNOWN,8,0.61,5,0.64
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,UNKNOWN,NPS,4,0.31,3,0.39
13/03/23,ISB Nanakramguda,1308,779,UNKNOWN,UNKNOWN,UNKNOWN,55,4.2,46,5.91
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,NPS,NPS,90,6.92,63,6.26
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,NPS,PS,63,4.84,47,4.67
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,NPS,UNKNOWN,44,3.38,31,3.08
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,PS,NPS,58,4.46,47,4.67
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,PS,PS,25,1.92,17,1.69
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,PS,UNKNOWN,31,2.38,23,2.28
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,UNKNOWN,NPS,30,2.31,24,2.38
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,UNKNOWN,PS,19,1.46,18,1.79
13/03/23,Sanjeevaiah Park,1301,1007,HIGH_INCOME,UNKNOWN,UNKNOWN,220,16.91,169,16.78
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,NPS,NPS,117,8.99,80,7.94
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,NPS,PS,86,6.61,65,6.45
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,NPS,UNKNOWN,109,8.38,77,7.65
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,PS,NPS,58,4.46,45,4.47
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,PS,PS,31,2.38,27,2.68
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,PS,UNKNOWN,56,4.3,38,3.77
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,UNKNOWN,NPS,51,3.92,41,4.07
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,UNKNOWN,PS,21,1.61,19,1.89
13/03/23,Sanjeevaiah Park,1301,1007,LOW_INCOME,UNKNOWN,UNKNOWN,90,6.92,88,8.74
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,NPS,NPS,16,1.23,12,1.19
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,NPS,PS,11,0.85,9,0.89
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,NPS,UNKNOWN,13,1,10,0.99
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,PS,NPS,5,0.38,5,0.5
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,PS,PS,3,0.23,3,0.3
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,PS,UNKNOWN,5,0.38,3,0.3
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,UNKNOWN,NPS,7,0.54,6,0.6
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,UNKNOWN,PS,6,0.46,4,0.4
13/03/23,Sanjeevaiah Park,1301,1007,UNKNOWN,UNKNOWN,UNKNOWN,36,2.77,36,3.57
13/03/23,Jamali,1240,907,HIGH_INCOME,NPS,NPS,70,5.65,50,5.51
13/03/23,Jamali,1240,907,HIGH_INCOME,NPS,PS,36,2.9,21,2.32
13/03/23,Jamali,1240,907,HIGH_INCOME,NPS,UNKNOWN,34,2.74,22,2.43
13/03/23,Jamali,1240,907,HIGH_INCOME,PS,NPS,36,2.9,25,2.76
13/03/23,Jamali,1240,907,HIGH_INCOME,PS,PS,29,2.34,18,1.98
13/03/23,Jamali,1240,907,HIGH_INCOME,PS,UNKNOWN,12,0.97,8,0.88
13/03/23,Jamali,1240,907,HIGH_INCOME,UNKNOWN,NPS,59,4.76,45,4.96
13/03/23,Jamali,1240,907,HIGH_INCOME,UNKNOWN,PS,39,3.15,29,3.2
13/03/23,Jamali,1240,907,HIGH_INCOME,UNKNOWN,UNKNOWN,152,12.26,129,14.22
13/03/23,Jamali,1240,907,LOW_INCOME,NPS,NPS,130,10.48,86,9.48
13/03/23,Jamali,1240,907,LOW_INCOME,NPS,PS,71,5.73,49,5.4
13/03/23,Jamali,1240,907,LOW_INCOME,NPS,UNKNOWN,53,4.27,35,3.86
13/03/23,Jamali,1240,907,LOW_INCOME,PS,NPS,69,5.56,43,4.74
13/03/23,Jamali,1240,907,LOW_INCOME,PS,PS,67,5.4,37,4.08
13/03/23,Jamali,1240,907,LOW_INCOME,PS,UNKNOWN,49,3.95,27,2.98
13/03/23,Jamali,1240,907,LOW_INCOME,UNKNOWN,NPS,95,7.66,80,8.82
13/03/23,Jamali,1240,907,LOW_INCOME,UNKNOWN,PS,52,4.19,45,4.96
13/03/23,Jamali,1240,907,LOW_INCOME,UNKNOWN,UNKNOWN,70,5.65,67,7.39
13/03/23,Jamali,1240,907,UNKNOWN,NPS,NPS,21,1.69,16,1.76
13/03/23,Jamali,1240,907,UNKNOWN,NPS,PS,6,0.48,5,0.55
13/03/23,Jamali,1240,907,UNKNOWN,NPS,UNKNOWN,11,0.89,7,0.77
13/03/23,Jamali,1240,907,UNKNOWN,PS,NPS,10,0.81,6,0.66
